Timestamp,Glucose Reading/Event
"Apr 26 2023, 11:01 PM",131
"Apr 26 2023, 11:02 PM",131
"Apr 26 2023, 11:03 PM",127
"Apr 26 2023, 11:04 PM",126
"Apr 26 2023, 11:05 PM",125
"Apr 26 2023, 11:15 PM",126
"Apr 26 2023, 11:30 PM",121
"Apr 26 2023, 11:45 PM",121
"Apr 26 2023, 11:55 PM",122
"Apr 26 2023, 11:56 PM",120
"Apr 26 2023, 11:57 PM",119
"Apr 26 2023, 11:58 PM",118
"Apr 26 2023, 11:59 PM",119
"Apr 27 2023, 12:00 AM",118
"Apr 27 2023, 12:01 AM",120
"Apr 27 2023, 12:02 AM",117
"Apr 27 2023, 12:03 AM",118
"Apr 27 2023, 12:04 AM",119
"Apr 27 2023, 12:05 AM",118
"Apr 27 2023, 12:06 AM",119
"Apr 27 2023, 12:07 AM",119
"Apr 27 2023, 12:08 AM",118
"Apr 27 2023, 12:09 AM",118
"Apr 27 2023, 12:10 AM",119
"Apr 27 2023, 12:15 AM",121
"Apr 27 2023, 12:30 AM",119
"Apr 27 2023, 12:45 AM",119
"Apr 27 2023,  1:00 AM",117
"Apr 27 2023,  1:12 AM",116
"Apr 27 2023,  1:13 AM",116
"Apr 27 2023,  1:14 AM",116
"Apr 27 2023,  1:15 AM",118
"Apr 27 2023,  1:16 AM",115
"Apr 27 2023,  1:17 AM",115
"Apr 27 2023,  1:18 AM",115
"Apr 27 2023,  1:19 AM",115
"Apr 27 2023,  1:20 AM",115
"Apr 27 2023,  1:21 AM",116
"Apr 27 2023,  1:22 AM",116
"Apr 27 2023,  1:23 AM",118
"Apr 27 2023,  1:24 AM",118
"Apr 27 2023,  1:25 AM",119
"Apr 27 2023,  1:26 AM",119
"Apr 27 2023,  1:27 AM",119
"Apr 27 2023,  1:28 AM",116
"Apr 27 2023,  1:29 AM",116
"Apr 27 2023,  1:30 AM",118
"Apr 27 2023,  1:45 AM",117
"Apr 27 2023,  2:00 AM",110
"Apr 27 2023,  2:08 AM",111
"Apr 27 2023,  2:09 AM",111
"Apr 27 2023,  2:10 AM",110
"Apr 27 2023,  2:11 AM",109
"Apr 27 2023,  2:12 AM",109
"Apr 27 2023,  2:13 AM",111
"Apr 27 2023,  2:14 AM",113
"Apr 27 2023,  2:15 AM",115
"Apr 27 2023,  2:16 AM",117
"Apr 27 2023,  2:17 AM",118
"Apr 27 2023,  2:18 AM",119
"Apr 27 2023,  2:19 AM",119
"Apr 27 2023,  2:20 AM",119
"Apr 27 2023,  2:21 AM",123
"Apr 27 2023,  2:22 AM",127
"Apr 27 2023,  2:23 AM",131
"Apr 27 2023,  2:25 AM",111
"Apr 27 2023,  2:26 AM",110
"Apr 27 2023,  2:27 AM",109
"Apr 27 2023,  2:28 AM",109
"Apr 27 2023,  2:29 AM",111
"Apr 27 2023,  2:30 AM",113
"Apr 27 2023,  2:31 AM",116
"Apr 27 2023,  2:32 AM",118
"Apr 27 2023,  2:33 AM",117
"Apr 27 2023,  2:34 AM",116
"Apr 27 2023,  2:35 AM",113
"Apr 27 2023,  2:36 AM",111
"Apr 27 2023,  2:37 AM",111
"Apr 27 2023,  2:38 AM",117
"Apr 27 2023,  2:39 AM",116
"Apr 27 2023,  2:45 AM",111
"Apr 27 2023,  3:00 AM",114
"Apr 27 2023,  3:15 AM",119
"Apr 27 2023,  3:30 AM",124
"Apr 27 2023,  3:45 AM",124
"Apr 27 2023,  4:00 AM",133
"Apr 27 2023,  4:15 AM",129
"Apr 27 2023,  4:30 AM",117
"Apr 27 2023,  4:45 AM",122
"Apr 27 2023,  5:00 AM",127
"Apr 27 2023,  5:15 AM",128
"Apr 27 2023,  5:30 AM",124
"Apr 27 2023,  5:45 AM",111
"Apr 27 2023,  6:00 AM",117
"Apr 27 2023,  6:15 AM",109
"Apr 27 2023,  6:17 AM",107
"Apr 27 2023,  6:18 AM",106
"Apr 27 2023,  6:19 AM",107
"Apr 27 2023,  6:20 AM",107
"Apr 27 2023,  6:21 AM",107
"Apr 27 2023,  6:22 AM",105
"Apr 27 2023,  6:23 AM",105
"Apr 27 2023,  6:24 AM",105
"Apr 27 2023,  6:25 AM",105
"Apr 27 2023,  6:26 AM",106
"Apr 27 2023,  6:27 AM",107
"Apr 27 2023,  6:28 AM",107
"Apr 27 2023,  6:29 AM",107
"Apr 27 2023,  6:30 AM",106
"Apr 27 2023,  6:31 AM",109
"Apr 27 2023,  6:32 AM",107
"Apr 27 2023,  6:44 AM",110
"Apr 27 2023,  6:59 AM",119
"Apr 27 2023,  7:14 AM",119
"Apr 27 2023,  7:29 AM",118
"Apr 27 2023,  7:44 AM",120
"Apr 27 2023,  7:59 AM",112
"Apr 27 2023,  8:14 AM",117
"Apr 27 2023,  8:29 AM",113
"Apr 27 2023,  8:44 AM",105
"Apr 27 2023,  8:59 AM",112
"Apr 27 2023,  9:01 AM",123
"Apr 27 2023,  9:02 AM",119
"Apr 27 2023,  9:03 AM",118
"Apr 27 2023,  9:04 AM",115
"Apr 27 2023,  9:05 AM",115
"Apr 27 2023,  9:06 AM",115
"Apr 27 2023,  9:07 AM",115
"Apr 27 2023,  9:08 AM",115
"Apr 27 2023,  9:09 AM",115
"Apr 27 2023,  9:10 AM",115
"Apr 27 2023,  9:11 AM",115
"Apr 27 2023,  9:12 AM",115
"Apr 27 2023,  9:13 AM",115
"Apr 27 2023,  9:14 AM",115
"Apr 27 2023,  9:15 AM",115
"Apr 27 2023,  9:16 AM",114
"Apr 27 2023,  9:30 AM",109
"Apr 27 2023,  9:35 AM",112
"Apr 27 2023,  9:36 AM",111
"Apr 27 2023,  9:37 AM",110
"Apr 27 2023,  9:38 AM",109
"Apr 27 2023,  9:39 AM",107
"Apr 27 2023,  9:40 AM",105
"Apr 27 2023,  9:41 AM",104
"Apr 27 2023,  9:42 AM",103
"Apr 27 2023,  9:43 AM",103
"Apr 27 2023,  9:44 AM",102
"Apr 27 2023,  9:45 AM",107
"Apr 27 2023,  9:46 AM",101
"Apr 27 2023,  9:47 AM",100
"Apr 27 2023,  9:48 AM",100
"Apr 27 2023,  9:49 AM",100
"Apr 27 2023,  9:50 AM",101
"Apr 27 2023,  9:59 AM",103
"Apr 27 2023, 10:14 AM",117
"Apr 27 2023, 10:25 AM",124
"Apr 27 2023, 10:26 AM",123
"Apr 27 2023, 10:27 AM",123
"Apr 27 2023, 10:28 AM",122
"Apr 27 2023, 10:29 AM",113
"Apr 27 2023, 10:30 AM",121
"Apr 27 2023, 10:31 AM",121
"Apr 27 2023, 10:32 AM",121
"Apr 27 2023, 10:33 AM",120
"Apr 27 2023, 10:34 AM",116
"Apr 27 2023, 10:35 AM",112
"Apr 27 2023, 10:36 AM",108
"Apr 27 2023, 10:37 AM",110
"Apr 27 2023, 10:38 AM",111
"Apr 27 2023, 10:39 AM",112
"Apr 27 2023, 10:40 AM",114
"Apr 27 2023, 10:41 AM",127
"Apr 27 2023, 10:42 AM",127
"Apr 27 2023, 10:43 AM",127
"Apr 27 2023, 10:44 AM",127
"Apr 27 2023, 10:45 AM",125
"Apr 27 2023, 10:46 AM",126
"Apr 27 2023, 10:47 AM",126
"Apr 27 2023, 10:48 AM",126
"Apr 27 2023, 10:49 AM",126
"Apr 27 2023, 10:50 AM",125
"Apr 27 2023, 10:51 AM",125
"Apr 27 2023, 10:52 AM",125
"Apr 27 2023, 10:53 AM",125
"Apr 27 2023, 10:54 AM",124
"Apr 27 2023, 10:55 AM",124
"Apr 27 2023, 11:00 AM",130
"Apr 27 2023, 11:13 AM",129
"Apr 27 2023, 11:14 AM",130
"Apr 27 2023, 11:15 AM",135
"Apr 27 2023, 11:16 AM",132
"Apr 27 2023, 11:17 AM",133
"Apr 27 2023, 11:18 AM",133
"Apr 27 2023, 11:19 AM",135
"Apr 27 2023, 11:20 AM",136
"Apr 27 2023, 11:21 AM",136
"Apr 27 2023, 11:22 AM",135
"Apr 27 2023, 11:23 AM",136
"Apr 27 2023, 11:24 AM",135
"Apr 27 2023, 11:25 AM",135
"Apr 27 2023, 11:26 AM",135
"Apr 27 2023, 11:27 AM",133
"Apr 27 2023, 11:28 AM",133
"Apr 27 2023, 11:29 AM",133
"Apr 27 2023, 11:30 AM",132
"Apr 27 2023, 11:31 AM",133
"Apr 27 2023, 11:32 AM",133
"Apr 27 2023, 11:33 AM",135
"Apr 27 2023, 11:34 AM",136
"Apr 27 2023, 11:35 AM",136
"Apr 27 2023, 11:36 AM",135
"Apr 27 2023, 11:38 AM",109
"Apr 27 2023, 11:39 AM",109
"Apr 27 2023, 11:40 AM",109
"Apr 27 2023, 11:41 AM",108
"Apr 27 2023, 11:42 AM",109
"Apr 27 2023, 11:43 AM",113
"Apr 27 2023, 11:44 AM",111
"Apr 27 2023, 11:45 AM",110
"Apr 27 2023, 11:46 AM",108
"Apr 27 2023, 11:47 AM",109
"Apr 27 2023, 11:48 AM",110
"Apr 27 2023, 11:49 AM",111
"Apr 27 2023, 11:50 AM",109
"Apr 27 2023, 11:51 AM",109
"Apr 27 2023, 11:52 AM",110
"Apr 27 2023, 11:53 AM",110
"Apr 27 2023, 11:54 AM",120
"Apr 27 2023, 11:55 AM",120
"Apr 27 2023, 11:56 AM",119
"Apr 27 2023, 11:57 AM",119
"Apr 27 2023, 11:58 AM",119
"Apr 27 2023, 11:59 AM",119
"Apr 27 2023, 12:00 PM",119
"Apr 27 2023, 12:01 PM",117
"Apr 27 2023, 12:02 PM",116
"Apr 27 2023, 12:03 PM",116
"Apr 27 2023, 12:04 PM",116
"Apr 27 2023, 12:05 PM",115
"Apr 27 2023, 12:06 PM",115
"Apr 27 2023, 12:15 PM",132
"Apr 27 2023, 12:21 PM",143
"Apr 27 2023, 12:22 PM",143
"Apr 27 2023, 12:23 PM",143
"Apr 27 2023, 12:24 PM",142
"Apr 27 2023, 12:25 PM",142
"Apr 27 2023, 12:26 PM",142
"Apr 27 2023, 12:27 PM",142
"Apr 27 2023, 12:28 PM",142
"Apr 27 2023, 12:29 PM",141
"Apr 27 2023, 12:30 PM",142
"Apr 27 2023, 12:31 PM",142
"Apr 27 2023, 12:32 PM",141
"Apr 27 2023, 12:33 PM",140
"Apr 27 2023, 12:34 PM",140
"Apr 27 2023, 12:35 PM",139
"Apr 27 2023, 12:36 PM",138
"Apr 27 2023, 12:44 PM",140
"Apr 27 2023, 12:52 PM",135
"Apr 27 2023, 12:53 PM",134
"Apr 27 2023, 12:54 PM",134
"Apr 27 2023, 12:55 PM",135
"Apr 27 2023, 12:56 PM",135
"Apr 27 2023, 12:57 PM",135
"Apr 27 2023, 12:58 PM",136
"Apr 27 2023, 12:59 PM",135
"Apr 27 2023,  1:00 PM",135
"Apr 27 2023,  1:01 PM",136
"Apr 27 2023,  1:02 PM",136
"Apr 27 2023,  1:03 PM",136
"Apr 27 2023,  1:04 PM",136
"Apr 27 2023,  1:05 PM",136
"Apr 27 2023,  1:06 PM",137
"Apr 27 2023,  1:07 PM",136
"Apr 27 2023,  1:15 PM",129
"Apr 27 2023,  1:30 PM",122
"Apr 27 2023,  1:45 PM",124
"Apr 27 2023,  1:54 PM",125
"Apr 27 2023,  1:55 PM",126
"Apr 27 2023,  1:56 PM",127
"Apr 27 2023,  1:57 PM",128
"Apr 27 2023,  1:58 PM",128
"Apr 27 2023,  1:59 PM",128
"Apr 27 2023,  2:00 PM",126
"Apr 27 2023,  2:01 PM",128
"Apr 27 2023,  2:02 PM",126
"Apr 27 2023,  2:03 PM",126
"Apr 27 2023,  2:04 PM",126
"Apr 27 2023,  2:05 PM",126
"Apr 27 2023,  2:06 PM",125
"Apr 27 2023,  2:07 PM",125
"Apr 27 2023,  2:08 PM",126
"Apr 27 2023,  2:09 PM",126
"Apr 27 2023,  2:15 PM",129
"Apr 27 2023,  2:30 PM",130
"Apr 27 2023,  2:45 PM",131
"Apr 27 2023,  3:00 PM",135
"Apr 27 2023,  3:01 PM",135
"Apr 27 2023,  3:02 PM",135
"Apr 27 2023,  3:03 PM",136
"Apr 27 2023,  3:04 PM",136
"Apr 27 2023,  3:05 PM",137
"Apr 27 2023,  3:06 PM",138
"Apr 27 2023,  3:07 PM",137
"Apr 27 2023,  3:08 PM",136
"Apr 27 2023,  3:09 PM",135
"Apr 27 2023,  3:10 PM",135
"Apr 27 2023,  3:11 PM",135
"Apr 27 2023,  3:12 PM",135
"Apr 27 2023,  3:13 PM",134
"Apr 27 2023,  3:14 PM",135
"Apr 27 2023,  3:15 PM",136
"Apr 27 2023,  3:16 PM",135
"Apr 27 2023,  3:17 PM",136
"Apr 27 2023,  3:18 PM",136
"Apr 27 2023,  3:19 PM",137
"Apr 27 2023,  3:20 PM",138
"Apr 27 2023,  3:21 PM",137
"Apr 27 2023,  3:22 PM",136
"Apr 27 2023,  3:30 PM",135
"Apr 27 2023,  3:45 PM",131
"Apr 27 2023,  3:49 PM",128
"Apr 27 2023,  3:50 PM",128
"Apr 27 2023,  3:51 PM",129
"Apr 27 2023,  3:52 PM",129
"Apr 27 2023,  3:53 PM",129
"Apr 27 2023,  3:54 PM",129
"Apr 27 2023,  3:55 PM",129
"Apr 27 2023,  3:56 PM",130
"Apr 27 2023,  3:57 PM",129
"Apr 27 2023,  3:58 PM",129
"Apr 27 2023,  3:59 PM",129
"Apr 27 2023,  4:00 PM",129
"Apr 27 2023,  4:01 PM",131
"Apr 27 2023,  4:02 PM",132
"Apr 27 2023,  4:03 PM",131
"Apr 27 2023,  4:04 PM",131
"Apr 27 2023,  4:05 PM",127
"Apr 27 2023,  4:06 PM",127
"Apr 27 2023,  4:07 PM",128
"Apr 27 2023,  4:08 PM",127
"Apr 27 2023,  4:09 PM",128
"Apr 27 2023,  4:10 PM",128
"Apr 27 2023,  4:11 PM",129
"Apr 27 2023,  4:12 PM",129
"Apr 27 2023,  4:13 PM",129
"Apr 27 2023,  4:14 PM",129
"Apr 27 2023,  4:15 PM",125
"Apr 27 2023,  4:30 PM",117
"Apr 27 2023,  4:45 PM",121
"Apr 27 2023,  5:00 PM",124
"Apr 27 2023,  5:09 PM",125
"Apr 27 2023,  5:10 PM",127
"Apr 27 2023,  5:11 PM",129
"Apr 27 2023,  5:12 PM",132
"Apr 27 2023,  5:13 PM",135
"Apr 27 2023,  5:14 PM",134
"Apr 27 2023,  5:15 PM",128
"Apr 27 2023,  5:16 PM",128
"Apr 27 2023,  5:17 PM",128
"Apr 27 2023,  5:18 PM",128
"Apr 27 2023,  5:19 PM",128
"Apr 27 2023,  5:20 PM",127
"Apr 27 2023,  5:21 PM",127
"Apr 27 2023,  5:22 PM",127
"Apr 27 2023,  5:23 PM",126
"Apr 27 2023,  5:24 PM",126
"Apr 27 2023,  5:30 PM",125
"Apr 27 2023,  5:31 PM",112
"Apr 27 2023,  5:32 PM",113
"Apr 27 2023,  5:33 PM",111
"Apr 27 2023,  5:34 PM",110
"Apr 27 2023,  5:35 PM",110
"Apr 27 2023,  5:36 PM",113
"Apr 27 2023,  5:37 PM",116
"Apr 27 2023,  5:38 PM",118
"Apr 27 2023,  5:39 PM",122
"Apr 27 2023,  5:40 PM",124
"Apr 27 2023,  5:41 PM",126
"Apr 27 2023,  5:42 PM",125
"Apr 27 2023,  5:43 PM",124
"Apr 27 2023,  5:44 PM",124
"Apr 27 2023,  5:45 PM",125
"Apr 27 2023,  5:47 PM",113
"Apr 27 2023,  5:48 PM",114
"Apr 27 2023,  5:49 PM",113
"Apr 27 2023,  5:50 PM",114
"Apr 27 2023,  5:51 PM",114
"Apr 27 2023,  5:52 PM",115
"Apr 27 2023,  5:53 PM",116
"Apr 27 2023,  5:54 PM",115
"Apr 27 2023,  5:55 PM",114
"Apr 27 2023,  5:56 PM",114
"Apr 27 2023,  5:57 PM",115
"Apr 27 2023,  5:58 PM",117
"Apr 27 2023,  5:59 PM",119
"Apr 27 2023,  6:00 PM",119
"Apr 27 2023,  6:01 PM",118
"Apr 27 2023,  6:02 PM",118
"Apr 27 2023,  6:06 PM",141
"Apr 27 2023,  6:07 PM",141
"Apr 27 2023,  6:08 PM",142
"Apr 27 2023,  6:09 PM",142
"Apr 27 2023,  6:10 PM",140
"Apr 27 2023,  6:11 PM",138
"Apr 27 2023,  6:12 PM",135
"Apr 27 2023,  6:13 PM",132
"Apr 27 2023,  6:14 PM",135
"Apr 27 2023,  6:15 PM",129
"Apr 27 2023,  6:16 PM",128
"Apr 27 2023,  6:17 PM",127
"Apr 27 2023,  6:18 PM",127
"Apr 27 2023,  6:19 PM",128
"Apr 27 2023,  6:20 PM",128
"Apr 27 2023,  6:21 PM",127
"Apr 27 2023,  6:29 PM",138
"Apr 27 2023,  6:34 PM",119
"Apr 27 2023,  6:35 PM",120
"Apr 27 2023,  6:36 PM",122
"Apr 27 2023,  6:37 PM",122
"Apr 27 2023,  6:38 PM",124
"Apr 27 2023,  6:39 PM",125
"Apr 27 2023,  6:40 PM",128
"Apr 27 2023,  6:41 PM",130
"Apr 27 2023,  6:42 PM",131
"Apr 27 2023,  6:43 PM",134
"Apr 27 2023,  6:44 PM",124
"Apr 27 2023,  6:45 PM",137
"Apr 27 2023,  6:46 PM",137
"Apr 27 2023,  6:47 PM",138
"Apr 27 2023,  6:48 PM",139
"Apr 27 2023,  6:49 PM",139
"Apr 27 2023,  6:53 PM",113
"Apr 27 2023,  6:54 PM",116
"Apr 27 2023,  6:55 PM",119
"Apr 27 2023,  6:56 PM",120
"Apr 27 2023,  6:57 PM",121
"Apr 27 2023,  6:58 PM",121
"Apr 27 2023,  6:59 PM",121
"Apr 27 2023,  7:00 PM",121
"Apr 27 2023,  7:01 PM",121
"Apr 27 2023,  7:02 PM",120
"Apr 27 2023,  7:03 PM",118
"Apr 27 2023,  7:04 PM",115
"Apr 27 2023,  7:05 PM",113
"Apr 27 2023,  7:06 PM",113
"Apr 27 2023,  7:07 PM",114
"Apr 27 2023,  7:08 PM",117
"Apr 27 2023,  7:09 PM",113
"Apr 27 2023,  7:10 PM",113
"Apr 27 2023,  7:11 PM",113
"Apr 27 2023,  7:12 PM",113
"Apr 27 2023,  7:13 PM",113
"Apr 27 2023,  7:14 PM",114
"Apr 27 2023,  7:15 PM",113
"Apr 27 2023,  7:16 PM",115
"Apr 27 2023,  7:17 PM",114
"Apr 27 2023,  7:18 PM",113
"Apr 27 2023,  7:19 PM",113
"Apr 27 2023,  7:20 PM",116
"Apr 27 2023,  7:21 PM",119
"Apr 27 2023,  7:29 PM",120
"Apr 27 2023,  7:44 PM",130
"Apr 27 2023,  7:47 PM",156
"Apr 27 2023,  7:48 PM",154
"Apr 27 2023,  7:49 PM",149
"Apr 27 2023,  7:50 PM",146
"Apr 27 2023,  7:51 PM",144
"Apr 27 2023,  7:52 PM",145
"Apr 27 2023,  7:53 PM",144
"Apr 27 2023,  7:54 PM",144
"Apr 27 2023,  7:55 PM",143
"Apr 27 2023,  7:56 PM",144
"Apr 27 2023,  7:57 PM",142
"Apr 27 2023,  7:58 PM",143
"Apr 27 2023,  7:59 PM",149
"Apr 27 2023,  8:00 PM",140
"Apr 27 2023,  8:01 PM",139
"Apr 27 2023,  8:02 PM",136
"Apr 27 2023,  8:03 PM",139
"Apr 27 2023,  8:14 PM",146
"Apr 27 2023,  8:29 PM",136
"Apr 27 2023,  8:44 PM",133
"Apr 27 2023,  8:59 PM",127
"Apr 27 2023,  9:06 PM",121
"Apr 27 2023,  9:07 PM",120
"Apr 27 2023,  9:08 PM",119
"Apr 27 2023,  9:09 PM",118
"Apr 27 2023,  9:10 PM",119
"Apr 27 2023,  9:11 PM",120
"Apr 27 2023,  9:12 PM",121
"Apr 27 2023,  9:12 PM",Chiken + keto atta
"Apr 27 2023,  9:13 PM",121
"Apr 27 2023,  9:14 PM",120
"Apr 27 2023,  9:15 PM",123
"Apr 27 2023,  9:16 PM",123
"Apr 27 2023,  9:17 PM",125
"Apr 27 2023,  9:18 PM",125
"Apr 27 2023,  9:19 PM",125
"Apr 27 2023,  9:20 PM",125
"Apr 27 2023,  9:21 PM",123
"Apr 27 2023,  9:22 PM",123
"Apr 27 2023,  9:23 PM",125
"Apr 27 2023,  9:24 PM",125
"Apr 27 2023,  9:30 PM",124
"Apr 27 2023,  9:39 PM",133
"Apr 27 2023,  9:40 PM",133
"Apr 27 2023,  9:41 PM",134
"Apr 27 2023,  9:42 PM",134
"Apr 27 2023,  9:43 PM",133
"Apr 27 2023,  9:44 PM",132
"Apr 27 2023,  9:45 PM",130
"Apr 27 2023,  9:46 PM",130
"Apr 27 2023,  9:47 PM",131
"Apr 27 2023,  9:48 PM",130
"Apr 27 2023,  9:49 PM",130
"Apr 27 2023,  9:50 PM",129
"Apr 27 2023,  9:51 PM",128
"Apr 27 2023,  9:52 PM",128
"Apr 27 2023,  9:53 PM",127
"Apr 27 2023,  9:54 PM",126
"Apr 27 2023, 10:00 PM",136
"Apr 27 2023, 10:15 PM",140
"Apr 27 2023, 10:18 PM",135
"Apr 27 2023, 10:19 PM",138
"Apr 27 2023, 10:20 PM",140
"Apr 27 2023, 10:21 PM",140
"Apr 27 2023, 10:22 PM",141
"Apr 27 2023, 10:23 PM",141
"Apr 27 2023, 10:24 PM",141
"Apr 27 2023, 10:25 PM",141
"Apr 27 2023, 10:26 PM",141
"Apr 27 2023, 10:27 PM",140
"Apr 27 2023, 10:28 PM",140
"Apr 27 2023, 10:29 PM",138
"Apr 27 2023, 10:30 PM",139
"Apr 27 2023, 10:31 PM",142
"Apr 27 2023, 10:32 PM",142
"Apr 27 2023, 10:33 PM",140
"Apr 27 2023, 10:34 PM",140
"Apr 27 2023, 10:35 PM",140
"Apr 27 2023, 10:36 PM",138
"Apr 27 2023, 10:37 PM",141
"Apr 27 2023, 10:38 PM",136
"Apr 27 2023, 10:39 PM",133
"Apr 27 2023, 10:40 PM",133
"Apr 27 2023, 10:41 PM",135
"Apr 27 2023, 10:42 PM",138
"Apr 27 2023, 10:43 PM",140
"Apr 27 2023, 10:44 PM",140
"Apr 27 2023, 10:45 PM",128
"Apr 27 2023, 10:46 PM",135
"Apr 27 2023, 10:47 PM",133
"Apr 27 2023, 10:48 PM",134
"Apr 27 2023, 10:49 PM",135
"Apr 27 2023, 10:50 PM",138
"Apr 27 2023, 10:51 PM",139
"Apr 27 2023, 10:52 PM",141
"Apr 27 2023, 10:53 PM",125
"Apr 27 2023, 10:54 PM",128
"Apr 27 2023, 10:55 PM",130
"Apr 27 2023, 10:56 PM",133
"Apr 27 2023, 10:57 PM",135
"Apr 27 2023, 11:00 PM",117
"Apr 27 2023, 11:15 PM",136
"Apr 27 2023, 11:21 PM",134
"Apr 27 2023, 11:22 PM",133
"Apr 27 2023, 11:23 PM",133
"Apr 27 2023, 11:24 PM",134
"Apr 27 2023, 11:25 PM",134
"Apr 27 2023, 11:26 PM",134
"Apr 27 2023, 11:27 PM",134
"Apr 27 2023, 11:28 PM",135
"Apr 27 2023, 11:29 PM",136
"Apr 27 2023, 11:30 PM",134
"Apr 27 2023, 11:31 PM",136
"Apr 27 2023, 11:32 PM",137
"Apr 27 2023, 11:33 PM",138
"Apr 27 2023, 11:34 PM",137
"Apr 27 2023, 11:35 PM",137
"Apr 27 2023, 11:36 PM",137
"Apr 27 2023, 11:37 PM",134
"Apr 27 2023, 11:38 PM",134
"Apr 27 2023, 11:39 PM",135
"Apr 27 2023, 11:40 PM",136
"Apr 27 2023, 11:41 PM",136
"Apr 27 2023, 11:42 PM",136
"Apr 27 2023, 11:45 PM",132
"Apr 27 2023, 11:59 PM",135
"Apr 28 2023, 12:00 AM",124
"Apr 28 2023, 12:01 AM",134
"Apr 28 2023, 12:02 AM",133
"Apr 28 2023, 12:03 AM",131
"Apr 28 2023, 12:04 AM",131
"Apr 28 2023, 12:05 AM",131
"Apr 28 2023, 12:06 AM",131
"Apr 28 2023, 12:07 AM",131
"Apr 28 2023, 12:08 AM",129
"Apr 28 2023, 12:09 AM",128
"Apr 28 2023, 12:10 AM",126
"Apr 28 2023, 12:11 AM",123
"Apr 28 2023, 12:12 AM",124
"Apr 28 2023, 12:13 AM",123
"Apr 28 2023, 12:14 AM",124
"Apr 28 2023, 12:15 AM",131
"Apr 28 2023, 12:16 AM",131
"Apr 28 2023, 12:17 AM",129
"Apr 28 2023, 12:18 AM",128
"Apr 28 2023, 12:29 AM",143
"Apr 28 2023, 12:41 AM",125
"Apr 28 2023, 12:42 AM",125
"Apr 28 2023, 12:43 AM",124
"Apr 28 2023, 12:44 AM",133
"Apr 28 2023, 12:45 AM",126
"Apr 28 2023, 12:46 AM",126
"Apr 28 2023, 12:47 AM",126
"Apr 28 2023, 12:48 AM",127
"Apr 28 2023, 12:49 AM",128
"Apr 28 2023, 12:50 AM",131
"Apr 28 2023, 12:51 AM",133
"Apr 28 2023, 12:52 AM",133
"Apr 28 2023, 12:53 AM",134
"Apr 28 2023, 12:54 AM",135
"Apr 28 2023, 12:55 AM",136
"Apr 28 2023, 12:56 AM",136
"Apr 28 2023,  1:00 AM",120
"Apr 28 2023,  1:15 AM",115
"Apr 28 2023,  1:30 AM",118
"Apr 28 2023,  1:45 AM",125
"Apr 28 2023,  1:46 AM",124
"Apr 28 2023,  1:47 AM",125
"Apr 28 2023,  1:48 AM",124
"Apr 28 2023,  1:49 AM",125
"Apr 28 2023,  1:50 AM",125
"Apr 28 2023,  1:51 AM",125
"Apr 28 2023,  1:52 AM",124
"Apr 28 2023,  1:53 AM",123
"Apr 28 2023,  1:54 AM",123
"Apr 28 2023,  1:55 AM",124
"Apr 28 2023,  1:56 AM",123
"Apr 28 2023,  1:57 AM",125
"Apr 28 2023,  1:58 AM",125
"Apr 28 2023,  1:59 AM",125
"Apr 28 2023,  2:00 AM",124
"Apr 28 2023,  2:01 AM",124
"Apr 28 2023,  2:14 AM",119
"Apr 28 2023,  2:29 AM",114
"Apr 28 2023,  2:44 AM",105
"Apr 28 2023,  2:59 AM",107
"Apr 28 2023,  3:14 AM",109
"Apr 28 2023,  3:29 AM",107
"Apr 28 2023,  3:44 AM",108
"Apr 28 2023,  3:59 AM",105
"Apr 28 2023,  4:14 AM",111
"Apr 28 2023,  4:16 AM",109
"Apr 28 2023,  4:17 AM",107
"Apr 28 2023,  4:18 AM",105
"Apr 28 2023,  4:19 AM",103
"Apr 28 2023,  4:20 AM",102
"Apr 28 2023,  4:21 AM",103
"Apr 28 2023,  4:22 AM",103
"Apr 28 2023,  4:23 AM",105
"Apr 28 2023,  4:24 AM",106
"Apr 28 2023,  4:25 AM",109
"Apr 28 2023,  4:26 AM",110
"Apr 28 2023,  4:27 AM",112
"Apr 28 2023,  4:28 AM",112
"Apr 28 2023,  4:29 AM",112
"Apr 28 2023,  4:30 AM",112
"Apr 28 2023,  4:31 AM",112
"Apr 28 2023,  4:44 AM",102
"Apr 28 2023,  4:59 AM",95
"Apr 28 2023,  5:14 AM",102
"Apr 28 2023,  5:23 AM",108
"Apr 28 2023,  5:24 AM",107
"Apr 28 2023,  5:25 AM",107
"Apr 28 2023,  5:26 AM",108
"Apr 28 2023,  5:27 AM",102
"Apr 28 2023,  5:28 AM",102
"Apr 28 2023,  5:29 AM",101
"Apr 28 2023,  5:30 AM",101
"Apr 28 2023,  5:31 AM",101
"Apr 28 2023,  5:32 AM",101
"Apr 28 2023,  5:33 AM",101
"Apr 28 2023,  5:34 AM",102
"Apr 28 2023,  5:35 AM",101
"Apr 28 2023,  5:36 AM",102
"Apr 28 2023,  5:37 AM",103
"Apr 28 2023,  5:38 AM",102
"Apr 28 2023,  5:45 AM",107
"Apr 28 2023,  6:00 AM",108
"Apr 28 2023,  6:08 AM",110
"Apr 28 2023,  6:09 AM",110
"Apr 28 2023,  6:10 AM",109
"Apr 28 2023,  6:11 AM",109
"Apr 28 2023,  6:12 AM",107
"Apr 28 2023,  6:13 AM",109
